5.780153721570968628e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 5.661010742187500000e-03, -5.544658750295639038e-03
5.225687846541404724e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.757812500000000000e-02, 2.720392979681491852e-01
3.242961764335632324e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 6.208801269531250000e-02, 4.665623903274536133e-01
7.908585667610168457e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.085205078125000000e-01, 5.179850459098815918e-01
1.308843612670898438e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.416015625000000000e-01, 1.113045215606689453e-02
1.319974064826965332e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.139709472656250000e-02, -1.314027426764369011e+00
5.946638062596321106e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, -4.196166992187500000e-04, -5.982398241030750796e-03
-3.576017843442969024e-05, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.831054687500000000e-04, -9.152007878583390266e-04
2.916906028985977173e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 6.797790527343750000e-03, 2.085763961076736450e-02
5.002669990062713623e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 5.088806152343750000e-03, -2.708725631237030029e-03
4.731797426939010620e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.538085937500000000e-02, 2.594570890069007874e-01
3.067750632762908936e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 5.395507812500000000e-02, 3.850983679294586182e-01
6.918734312057495117e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 9.574890136718750000e-02, 5.156490802764892578e-01
1.207522511482238770e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.650695800781250000e-01, 6.912621259689331055e-01
1.898784637451171875e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.056121826171875000e-01, 1.531326770782470703e-01
2.051917314529418945e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.585845947265625000e-01, -1.073464572429656982e+00
9.784527420997619629e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.772308349609375000e-02, -9.751297743059694767e-01
3.322967793792486191e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, -3.814697265625000000e-05, -4.502804018557071686e-03
-1.179836224764585495e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.043579101562500000e-04, -4.080875078216195107e-04
2.330950647592544556e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 5.371093750000000000e-03, 1.554967090487480164e-02
3.885917738080024719e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 4.272460937500000000e-03, 1.637689769268035889e-03
4.049686715006828308e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.512145996093750000e-02, 2.704192586243152618e-01
3.109161257743835449e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 5.716705322265625000e-02, 4.757276773452758789e-01
7.866438031196594238e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.067733764648437500e-01, 4.449838995933532715e-01
1.231627702713012695e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.587600708007812500e-01, 6.139651536941528320e-01
1.845592856407165527e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.140426635742187500e-01, 4.808906316757202148e-01
2.326483488082885742e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.441558837890625000e-01, 9.799838066101074219e-02
2.424481868743896484e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.110519409179687500e-01, -5.764679908752441406e-01
1.848013877868652344e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.196975708007812500e-01, -1.318155586719512939e+00
5.298582911491394043e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.035400390625000000e-03, -5.292779284645803273e-01
5.803626845590770245e-04, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.738403320312500000e-04, -2.602034655865281820e-03
-2.021671971306204796e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.340576171875000000e-04, 1.010841224342584610e-04
1.898900046944618225e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 4.386901855468750000e-03, 1.223536953330039978e-02
3.122437000274658203e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.700256347656250000e-03, 4.469215869903564453e-03
3.569358587265014648e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.138305664062500000e-02, 2.127234935760498047e-01
2.484170794486999512e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 5.242156982421875000e-02, 4.886271357536315918e-01
7.370442152023315430e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.022109985351562500e-01, 4.377038478851318359e-01
1.174748063087463379e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.537475585937500000e-01, 6.001354455947875977e-01
1.774883508682250977e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.081985473632812500e-01, 5.046384334564208984e-01
2.279521942138671875e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.527999877929687500e-01, 4.165365695953369141e-01
2.696058511734008789e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.799911499023437500e-01, 8.608961105346679688e-02
2.782148122787475586e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.471084594726562500e-01, -5.721948146820068359e-01
2.209953308105468750e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.737518310546875000e-01, -7.882887125015258789e-01
1.421664595603942871e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.947875976562500000e-02, -1.412824396975338459e+00
8.840198628604412079e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, -1.068115234375000000e-04, -1.050715718884021044e-02
-1.666958560235798359e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 6.256103515625000000e-04, -7.435084553435444832e-04
-2.410467015579342842e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.645751953125000000e-04, 5.002948455512523651e-04
1.433024927973747253e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.631591796875000000e-03, 1.126678287982940674e-02
2.559703215956687927e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.250122070312500000e-03, 6.218340247869491577e-03
3.181537240743637085e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 9.483337402343750000e-03, 1.870883330702781677e-01
2.189037054777145386e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 4.776763916015625000e-02, 3.987019211053848267e-01
6.176056265830993652e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 9.157562255859375000e-02, 5.154988169670104980e-01
1.133104443550109863e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.574859619140625000e-01, 6.886039972305297852e-01
1.821708440780639648e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.105026245117187500e-01, 4.639916419982910156e-01
2.285700082778930664e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.520751953125000000e-01, 3.972451686859130859e-01
2.682945251464843750e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.901229858398437500e-01, 3.736453056335449219e-01
3.056590557098388672e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.152923583984375000e-01, 7.782912254333496094e-02
3.134419679641723633e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.826614379882812500e-01, -5.677187442779541016e-01
2.566700935363769531e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.089843750000000000e-01, -7.991789579391479492e-01
1.767521977424621582e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.264343261718750000e-01, -8.332286477088928223e-01
9.342933297157287598e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.786804199218750000e-02, -9.336666208691895008e-01
6.267088465392589569e-04, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.806518554687500000e-04, -3.172090044245123863e-03
-2.545381197705864906e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 6.942749023437500000e-04, 1.317814458161592484e-04
-2.413599751889705658e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.340576171875000000e-04, 6.466988706961274147e-04
1.001854520291090012e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.899169921875000000e-03, 9.867736138403415680e-03
1.988628134131431580e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.792358398437500000e-03, 7.923079654574394226e-03
2.780936099588871002e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 8.369445800781250000e-03, 1.641700472682714462e-01
1.919794082641601562e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.943634033203125000e-02, 3.521723747253417969e-01
5.441517829895019531e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 8.231353759765625000e-02, 4.861842393875122070e-01
1.030336022377014160e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.421661376953125000e-01, 6.539345979690551758e-01
1.684270620346069336e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.018127441406250000e-01, 5.361778736114501953e-01
2.220448493957519531e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.472686767578125000e-01, 4.216101169586181641e-01
2.642058610916137695e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.866592407226562500e-01, 3.828494548797607422e-01
3.024908065795898438e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.238677978515625000e-01, 3.671936988830566406e-01
3.392101764678955078e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.489685058593750000e-01, 8.196043968200683594e-02
3.474062204360961914e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.171768188476562500e-01, -5.595321655273437500e-01
2.914530038833618164e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.435455322265625000e-01, -8.054707050323486328e-01
2.109059333801269531e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.592636108398437500e-01, -8.592597246170043945e-01
1.249799609184265137e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.846405029296875000e-02, -1.241359801031649113e+00
8.439808152616024017e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.373291015625000000e-04, -1.074500544928014278e-02
-2.305197296664118767e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 7.476806640625000000e-04, -4.800378810614347458e-04
-2.785235177725553513e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 6.484985351562500000e-04, 6.338835228234529495e-04
-2.151351654902100563e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.501342773437500000e-04, 6.654579192399978638e-04
7.572811562567949295e-03, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.532958984375000000e-03, 9.271922986954450607e-03
1.684473454952239990e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.571105957031250000e-03, 8.830741047859191895e-03
2.567547559738159180e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 7.476806640625000000e-03, 1.389373987913131714e-01
1.646128743886947632e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 4.007720947265625000e-02, 3.685705214738845825e-01
5.331833958625793457e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 7.965850830078125000e-02, 4.309419989585876465e-01
9.641253948211669922e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.384887695312500000e-01, 7.093408107757568359e-01
1.673466205596923828e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.006454467773437500e-01, 5.345339775085449219e-01
2.208000183105468750e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.459716796875000000e-01, 4.210290908813476562e-01
2.629029273986816406e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.853240966796875000e-01, 3.826436996459960938e-01
3.011672973632812500e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.225708007812500000e-01, 3.671586513519287109e-01
3.378831624984741211e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.586883544921875000e-01, 3.569958209991455078e-01
3.735827445983886719e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.830642700195312500e-01, 7.920122146606445312e-02
3.815028667449951172e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.516159057617187500e-01, -5.548248291015625000e-01
3.260203838348388672e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.778778076171875000e-01, -8.116114139556884766e-01
2.448592424392700195e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.921310424804687500e-01, -8.801941871643066406e-01
1.568398237228393555e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.710693359375000000e-02, -1.180924445390701294e+00
3.874737918376922607e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.853393554687500000e-03, -3.891643643146380782e-01
-1.690572476945817471e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 7.781982421875000000e-04, -1.394050312228500843e-03
-3.084622789174318314e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 7.629394531250000000e-04, 5.499380640685558319e-04
-2.534684725105762482e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.493164062500000000e-04, 7.465507369488477707e-04
-1.788133988156914711e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.738403320312500000e-04, 5.920763360336422920e-04
6.006303709000349045e-03, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.189636230468750000e-03, 8.198342751711606979e-03
1.420464646071195602e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.365112304687500000e-03, 9.641139768064022064e-03
2.384578622877597809e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 6.675720214843750000e-03, 1.096076872199773788e-01
1.334534734487533569e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 4.194641113281250000e-02, 4.535697847604751587e-01
5.870232582092285156e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 8.180999755859375000e-02, 4.059495925903320312e-01
9.929728507995605469e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.382598876953125000e-01, 6.495414972305297852e-01
1.642514348030090332e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.968536376953125000e-01, 5.358215570449829102e-01
2.178335905075073242e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.438888549804687500e-01, 4.334480762481689453e-01
2.611783981323242188e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.839431762695312500e-01, 3.872120380401611328e-01
2.998996019363403320e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.214187622070312500e-01, 3.690440654754638672e-01
3.368040084838867188e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.576736450195312500e-01, 3.579831123352050781e-01
3.726023197174072266e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.927764892578125000e-01, 3.455162048339843750e-01
4.071539402008056641e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.162597656250000000e-01, 7.457971572875976562e-02
4.146119117736816406e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.849411010742187500e-01, -5.516428947448730469e-01
3.594476222991943359e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.110885620117187500e-01, -8.170115947723388672e-01
2.777464628219604492e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.240447998046875000e-01, -8.980864286422729492e-01
1.879378199577331543e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.346893310546875000e-01, -8.852574229240417480e-01
9.941207766532897949e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.180480957031250000e-02, -9.941754691280948464e-01
-5.469247480505146086e-05, 0.000000000000000000e+00, 1.000000000000000000e+00, 6.866455078125000000e-04, -3.140920449368422851e-03
-3.195612924173474312e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 8.468627929687500000e-04, 2.828792203217744827e-04
-2.912733703851699829e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 6.408691406250000000e-04, 7.927021943032741547e-04
-2.120031509548425674e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.501342773437500000e-04, 6.840107962489128113e-04
-1.436020713299512863e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.822875976562500000e-04, 4.909809213131666183e-04
3.107277734670788050e-05, 8.000000119209289551e-01, 0.000000000000000000e+00, -6.713867187500000000e-04, -7.313914262340404093e-03
-7.282841484993696213e-03, 8.000000119209289551e-01, 0.000000000000000000e+00, 8.316040039062500000e-04, 1.911659119650721550e-02
1.183374971151351929e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 6.011962890625000000e-03, 1.426123902201652527e-01
1.544461399316787720e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 4.028320312500000000e-02, 3.951211422681808472e-01
5.495672821998596191e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 7.903289794921875000e-02, 4.562925696372985840e-01
1.005859851837158203e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.360931396484375000e-01, 6.069566011428833008e-01
1.612816452980041504e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.933517456054687500e-01, 5.299648046493530273e-01
2.142781257629394531e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.404785156250000000e-01, 4.354920387268066406e-01
2.578273296356201172e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.806243896484375000e-01, 3.878798484802246094e-01
2.966153144836425781e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.181762695312500000e-01, 3.694009780883789062e-01
3.335554122924804688e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.544692993164062500e-01, 3.587131500244140625e-01
3.694267272949218750e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.896408081054687500e-01, 3.465509414672851562e-01
4.040818214416503906e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 4.235534667968750000e-01, 3.335423469543457031e-01
4.374360561370849609e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.461364746093750000e-01, 6.894588470458984375e-02
4.443306446075439453e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.147720336914062500e-01, -5.499026775360107422e-01
3.893403768539428711e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.408279418945312500e-01, -8.215792179107666016e-01
3.071824550628662109e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.527313232421875000e-01, -9.124813079833984375e-01
2.159343242645263672e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.612091064453125000e-01, -9.134014844894409180e-01
1.245941758155822754e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.529785156250000000e-02, -1.240036826115101576e+00
5.904932040721178055e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.043579101562500000e-04, -8.907143957912921906e-03
-3.002211917191743851e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.002685546875000000e-04, -2.151615917682647705e-04
-3.217373508960008621e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 7.476806640625000000e-04, 7.794243283569812775e-04
-2.437949180603027344e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.187988281250000000e-04, 7.612640038132667542e-04
-1.676685176789760590e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.509521484375000000e-04, 5.658197915181517601e-04
-1.110865385271608829e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.288818359375000000e-04, 3.869137144647538662e-04
-6.237325322899778257e-08, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.433227539062500000e-03, 4.428328105506551537e-02
4.428321868181228638e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.555297851562500000e-03, -2.176031470298767090e-03
4.210718721151351929e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 5.950927734375000000e-03, 7.844503223896026611e-02
1.205522194504737854e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.540039062500000000e-02, 4.300374016165733337e-01
5.505896210670471191e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 8.046722412109375000e-02, 4.843546748161315918e-01
1.034944295883178711e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.424636840820312500e-01, 6.214702129364013672e-01
1.656414508819580078e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.958847045898437500e-01, 5.036621093750000000e-01
2.160076618194580078e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.415542602539062500e-01, 4.264423847198486328e-01
2.586519002914428711e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.812423706054687500e-01, 3.844938278198242188e-01
2.971012830734252930e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.185577392578125000e-01, 3.680231571197509766e-01
3.339035987854003906e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.547821044921875000e-01, 3.580861091613769531e-01
3.697122097015380859e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.899307250976562500e-01, 3.462228775024414062e-01
4.043344974517822266e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 4.237976074218750000e-01, 3.333425521850585938e-01
4.376687526702880859e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 4.563674926757812500e-01, 3.203425407409667969e-01
4.697030067443847656e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.779205322265625000e-01, 6.208372116088867188e-02
4.759113788604736328e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.464263916015625000e-01, -5.489153861999511719e-01
4.210198402404785156e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.723144531250000000e-01, -8.261845111846923828e-01
3.384013891220092773e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.832107543945312500e-01, -9.263153076171875000e-01
2.457698583602905273e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.896514892578125000e-01, -9.384498596191406250e-01
1.519248723983764648e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.561920166015625000e-02, -1.067145884037017822e+00
4.521028399467468262e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.586364746093750000e-03, -4.544145646505057812e-01
-2.311724703758955002e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.231567382812500000e-04, -1.153249293565750122e-03
-3.464973997324705124e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 8.392333984375000000e-04, 6.757890805602073669e-04
-2.789184916764497757e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 6.027221679687500000e-04, 8.295832667499780655e-04
-1.959601650014519691e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.119873046875000000e-04, 6.493803812190890312e-04
-1.310221268795430660e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.670288085937500000e-04, 4.527721903286874294e-04
-8.574490784667432308e-04, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 8.574490784667432308e-04
2.820221379806753248e-05, 8.000000119209289551e-01, 0.000000000000000000e+00, -8.392333984375000000e-04, -8.171672836397192441e-03
-8.143470622599124908e-03, 8.000000119209289551e-01, 0.000000000000000000e+00, 7.858276367187500000e-04, 1.961637847125530243e-02
1.147290784865617752e-02, 8.000000119209289551e-01, 0.000000000000000000e+00, 6.019592285156250000e-03, 1.430984763428568840e-01
1.545713841915130615e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 4.016113281250000000e-02, 3.937774002552032471e-01
5.483487844467163086e-01, 8.000000119209289551e-01, 0.000000000000000000e+00, 8.131408691406250000e-02, 5.139231681823730469e-01
1.062271952629089355e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.399841308593750000e-01, 5.775305032730102539e-01
1.639802455902099609e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 1.948699951171875000e-01, 5.127542018890380859e-01
2.152556657791137695e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.410278320312500000e-01, 4.296760559082031250e-01
2.582232713699340820e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 2.808914184570312500e-01, 3.856987953186035156e-01
2.967931509017944336e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.182907104492187500e-01, 3.685204982757568359e-01
3.336452007293701172e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.545303344726562500e-01, 3.583390712738037109e-01
3.694791078567504883e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 3.896865844726562500e-01, 3.463847637176513672e-01
4.041175842285156250e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 4.235839843750000000e-01, 3.334636688232421875e-01
4.374639511108398438e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 4.561767578125000000e-01, 3.204412460327148438e-01
4.695080757141113281e+00, 8.000000119209289551e-01, 0.000000000000000000e+00, 4.874572753906250000e-01, 3.076453208923339844e-01
5.002726078033447266e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.094757080078125000e-01, 7.860136032104492188e-02
5.081327438354492188e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.799041748046875000e-01, -5.392622947692871094e-01
4.542065143585205078e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.047622680664062500e-01, -8.393650054931640625e-01
3.702700138092041016e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.141021728515625000e-01, -9.436342716217041016e-01
2.759065866470336914e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.183609008789062500e-01, -9.638054370880126953e-01
1.795260429382324219e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.250381469726562500e-01, -9.018525481224060059e-01
